id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,queue pressure,111,56,28,48,214,ship,baseline,monotonic-signal,raise-signal
m002,g002,retry load,73,61,40,43,90,hold,edge,drag-penalty,drop-slack
m003,g003,worker slack,106,47,33,96,223,ship,recovery,confidence-floor,raise-drag
m004,g004,session drift,38,37,21,20,49,hold,negative,lane-boundary,lower-confidence
m005,g005,queue pressure,104,70,41,92,206,ship,baseline,monotonic-signal,raise-signal
m006,g006,retry load,39,43,31,40,37,hold,edge,drag-penalty,drop-slack
m007,g007,worker slack,59,48,35,61,87,hold,recovery,confidence-floor,raise-drag
m008,g008,session drift,72,48,7,20,184,watch,negative,lane-boundary,lower-confidence
m009,g009,queue pressure,91,50,19,67,223,ship,baseline,monotonic-signal,raise-signal
m010,g010,retry load,47,8,26,88,86,hold,edge,drag-penalty,drop-slack
m011,g011,worker slack,33,41,17,60,99,hold,recovery,confidence-floor,raise-drag
m012,g012,session drift,117,19,25,38,191,watch,negative,lane-boundary,lower-confidence
m013,g013,queue pressure,84,46,32,51,137,watch,baseline,monotonic-signal,raise-signal
m014,g014,retry load,101,16,39,55,117,watch,edge,drag-penalty,drop-slack
m015,g015,worker slack,74,55,51,105,104,hold,recovery,confidence-floor,raise-drag
m016,g016,session drift,64,36,6,78,218,ship,negative,lane-boundary,lower-confidence
m017,g017,queue pressure,71,64,9,46,216,ship,baseline,monotonic-signal,raise-signal
m018,g018,retry load,65,0,33,28,26,hold,edge,drag-penalty,drop-slack
m019,g019,worker slack,114,22,12,66,268,ship,recovery,confidence-floor,raise-drag
m020,g020,session drift,54,65,34,34,71,hold,negative,lane-boundary,lower-confidence
m021,g021,queue pressure,124,19,8,42,277,ship,baseline,monotonic-signal,raise-signal
m022,g022,retry load,105,57,39,95,206,ship,edge,drag-penalty,drop-slack
m023,g023,worker slack,104,25,42,32,97,hold,recovery,confidence-floor,raise-drag
m024,g024,session drift,107,76,13,78,316,ship,negative,lane-boundary,lower-confidence
m025,g025,queue pressure,77,8,25,39,101,hold,baseline,monotonic-signal,raise-signal
m026,g026,retry load,52,62,11,60,182,watch,edge,drag-penalty,drop-slack
m027,g027,worker slack,91,38,13,32,200,ship,recovery,confidence-floor,raise-drag
m028,g028,session drift,70,58,26,53,147,watch,negative,lane-boundary,lower-confidence
m029,g029,queue pressure,72,35,16,87,202,ship,baseline,monotonic-signal,raise-signal
m030,g030,retry load,63,50,13,59,183,watch,edge,drag-penalty,drop-slack
m031,g031,worker slack,111,77,41,50,185,watch,recovery,confidence-floor,raise-drag
m032,g032,session drift,55,52,4,37,183,watch,negative,lane-boundary,lower-confidence
m033,g033,queue pressure,123,42,11,54,298,ship,baseline,monotonic-signal,raise-signal
m034,g034,retry load,59,64,37,104,138,watch,edge,drag-penalty,drop-slack
m035,g035,worker slack,79,59,17,90,239,ship,recovery,confidence-floor,raise-drag
m036,g036,session drift,48,53,17,32,113,watch,negative,lane-boundary,lower-confidence
m037,g037,queue pressure,89,53,24,27,162,watch,baseline,monotonic-signal,raise-signal
m038,g038,retry load,100,44,29,65,193,watch,edge,drag-penalty,drop-slack
m039,g039,worker slack,113,24,40,46,136,watch,recovery,confidence-floor,raise-drag
m040,g040,session drift,35,46,36,28,0,hold,negative,lane-boundary,lower-confidence
m041,g041,queue pressure,97,24,18,94,240,ship,baseline,monotonic-signal,raise-signal
m042,g042,retry load,74,40,32,31,91,hold,edge,drag-penalty,drop-slack
m043,g043,worker slack,70,32,26,90,158,watch,recovery,confidence-floor,raise-drag
m044,g044,session drift,116,60,35,25,177,watch,negative,lane-boundary,lower-confidence
m045,g045,queue pressure,63,41,24,59,130,watch,baseline,monotonic-signal,raise-signal
m046,g046,retry load,115,58,20,31,239,ship,edge,drag-penalty,drop-slack
m047,g047,worker slack,105,16,47,65,103,hold,recovery,confidence-floor,raise-drag
m048,g048,session drift,103,27,10,73,266,ship,negative,lane-boundary,lower-confidence
m049,g049,queue pressure,115,70,38,58,206,ship,baseline,monotonic-signal,raise-signal
m050,g050,retry load,67,13,33,49,64,hold,edge,drag-penalty,drop-slack
m051,g051,worker slack,95,73,18,49,240,ship,recovery,confidence-floor,raise-drag
m052,g052,session drift,68,30,43,40,34,hold,negative,lane-boundary,lower-confidence
m053,g053,queue pressure,67,11,40,103,88,hold,baseline,monotonic-signal,raise-signal
m054,g054,retry load,57,2,19,89,129,watch,edge,drag-penalty,drop-slack
m055,g055,worker slack,60,8,38,44,20,hold,recovery,confidence-floor,raise-drag
m056,g056,session drift,109,43,38,13,122,watch,negative,lane-boundary,lower-confidence
m057,g057,queue pressure,102,63,22,64,243,ship,baseline,monotonic-signal,raise-signal
m058,g058,retry load,44,29,37,45,14,hold,edge,drag-penalty,drop-slack
m059,g059,worker slack,111,66,51,40,124,watch,recovery,confidence-floor,raise-drag
m060,g060,session drift,104,12,9,80,264,ship,negative,lane-boundary,lower-confidence
m061,g061,queue pressure,113,57,14,30,257,ship,baseline,monotonic-signal,raise-signal
m062,g062,retry load,64,36,18,89,181,watch,edge,drag-penalty,drop-slack
m063,g063,worker slack,96,10,28,37,127,watch,recovery,confidence-floor,raise-drag
m064,g064,session drift,67,64,45,45,63,hold,negative,lane-boundary,lower-confidence
m065,g065,queue pressure,109,58,17,30,238,ship,baseline,monotonic-signal,raise-signal
m066,g066,retry load,32,47,4,64,159,watch,edge,drag-penalty,drop-slack
m067,g067,worker slack,89,60,27,85,215,ship,recovery,confidence-floor,raise-drag
m068,g068,session drift,33,29,9,44,103,hold,negative,lane-boundary,lower-confidence
m069,g069,queue pressure,62,51,5,48,203,ship,baseline,monotonic-signal,raise-signal
m070,g070,retry load,66,18,25,48,98,hold,edge,drag-penalty,drop-slack
m071,g071,worker slack,76,56,44,52,84,hold,recovery,confidence-floor,raise-drag
m072,g072,session drift,41,37,23,89,116,watch,negative,lane-boundary,lower-confidence
m073,g073,queue pressure,124,65,18,88,329,ship,baseline,monotonic-signal,raise-signal
m074,g074,retry load,111,35,38,43,148,watch,edge,drag-penalty,drop-slack
m075,g075,worker slack,69,74,35,25,97,hold,recovery,confidence-floor,raise-drag
m076,g076,session drift,95,21,25,50,161,watch,negative,lane-boundary,lower-confidence
m077,g077,queue pressure,77,32,4,44,214,ship,baseline,monotonic-signal,raise-signal
m078,g078,retry load,58,64,16,39,155,watch,edge,drag-penalty,drop-slack
m079,g079,worker slack,56,29,30,92,113,watch,recovery,confidence-floor,raise-drag
m080,g080,session drift,59,8,7,16,114,watch,negative,lane-boundary,lower-confidence
m081,g081,queue pressure,117,35,22,88,269,ship,baseline,monotonic-signal,raise-signal
m082,g082,retry load,48,5,29,36,21,hold,edge,drag-penalty,drop-slack
m083,g083,worker slack,109,18,43,57,121,watch,recovery,confidence-floor,raise-drag
m084,g084,session drift,99,13,41,16,63,hold,negative,lane-boundary,lower-confidence
m085,g085,queue pressure,107,48,45,63,145,watch,baseline,monotonic-signal,raise-signal
m086,g086,retry load,101,57,6,84,319,ship,edge,drag-penalty,drop-slack
m087,g087,worker slack,62,45,37,56,77,hold,recovery,confidence-floor,raise-drag
m088,g088,session drift,46,71,44,34,21,hold,negative,lane-boundary,lower-confidence
m089,g089,queue pressure,94,17,31,47,128,watch,baseline,monotonic-signal,raise-signal
m090,g090,retry load,64,51,5,51,210,ship,edge,drag-penalty,drop-slack
m091,g091,worker slack,57,52,43,101,95,hold,recovery,confidence-floor,raise-drag
m092,g092,session drift,57,15,32,74,75,hold,negative,lane-boundary,lower-confidence
m093,g093,queue pressure,114,69,10,42,299,ship,baseline,monotonic-signal,raise-signal
m094,g094,retry load,49,52,22,24,86,hold,edge,drag-penalty,drop-slack
m095,g095,worker slack,108,63,15,62,281,ship,recovery,confidence-floor,raise-drag
m096,g096,session drift,53,65,45,30,21,hold,negative,lane-boundary,lower-confidence
